startup_id,startup_name,industry,founding_year,city,employees,monthly_active_users,monthly_revenue,monthly_burn_rate,funding_raised_usd,funding_stage,business_model,remote_friendly,customer_rating,churn_rate,ai_adoption_score,profitable,growth_level
ST0880,"Jones, White and Baker",FinTech,2023,Noida,218,47982,760241.89,218312.9,48849957.89,Series B,B2B,True,3.3,0.08,89,True,Low
ST0881,Stafford PLC,EdTech,2019,Mumbai,324,123865,2976327.76,853621.52,31835359.22,Series C,Marketplace,False,4.7,0.14,2,True,Medium
ST0882,Scott Ltd,EdTech,2019,Pune,324,106714,4672196.52,4342554.3,32097887.76,Series B,B2B,True,3.0,0.24,14,True,High
ST0883,Rivera Group,SaaS,2025,Noida,413,137922,2940712.14,3516711.32,16541501.49,Series A,B2C,True,4.4,0.24,36,False,Medium
ST0884,"Savage, Ward and Gonzalez",E-commerce,2016,Bangalore,406,61773,4945545.26,1576341.86,40177523.72,Series A,Subscription,False,2.9,0.07,1,True,High
ST0885,Page Ltd,ClimateTech,2020,Mumbai,345,124650,1642175.93,1396650.33,5908959.99,Series B,B2B,True,3.9,0.16,50,True,Medium
ST0886,Meza-Kelley,Cybersecurity,2025,Hyderabad,494,44546,4727994.76,6069262.64,35581816.51,Series C,Marketplace,True,4.6,0.23,63,False,High
ST0887,Norman-Olsen,Gaming,2020,Pune,17,96862,4278307.84,5142390.05,17332278.29,Seed,B2C,False,3.6,0.25,25,False,Medium
ST0888,"Hall, Shaw and Moss",AI,2024,Mumbai,189,138888,982494.15,945203.52,16456154.66,Seed,Marketplace,False,4.8,0.37,65,True,Low
ST0889,Lopez Group,ClimateTech,2024,Noida,208,12512,4978731.86,5553993.62,13744982.84,Series C,B2C,False,2.6,0.23,4,False,Medium
ST0890,Martin-Smith,HealthTech,2017,Hyderabad,388,170750,3755425.89,4693005.11,1957770.0,Series C,B2B,True,2.6,0.36,20,False,Medium
ST0891,"Harris, Graves and Meyer",SaaS,2015,Chennai,232,168111,3555848.44,2163760.51,42901620.71,Series B,B2C,False,3.2,0.34,84,True,Medium
ST0892,Fischer Inc,Robotics,2017,Mumbai,269,4714,4703320.36,3405791.9,41893947.86,Seed,B2C,False,4.2,0.04,98,True,High
ST0893,Hall and Sons,Cybersecurity,2019,Ahmedabad,27,73227,3046559.84,3336993.62,20492113.04,Series B,B2B,False,4.1,0.34,1,False,Medium
ST0894,"Savage, Ward and Mccormick",FinTech,2017,Chennai,243,149943,4182167.08,1304517.46,46517128.9,Seed,B2C,True,2.7,0.37,24,True,Medium
ST0895,Reed Group,EdTech,2017,Mumbai,116,168233,1878902.5,574300.48,36227624.45,Seed,Subscription,False,3.1,0.34,83,True,Medium
ST0896,Yoder-Holloway,Cybersecurity,2019,Noida,96,74128,710726.11,433687.4,11336720.99,Series B,B2B,False,3.0,0.35,23,True,Low
ST0897,"Farrell, Carter and Russell",AI,2024,Kolkata,186,152701,1824429.86,2196762.62,26175984.58,Series A,B2C,False,4.6,0.28,22,False,Medium
ST0898,"Cortez, Jones and Bush",Cybersecurity,2016,Ahmedabad,182,170347,4056432.53,5010314.08,10411975.54,Series A,Marketplace,True,4.2,0.21,96,False,High
ST0899,"Humphrey, Roberts and Smith",E-commerce,2020,Jaipur,244,69379,166925.77,58405.26,32933692.45,Series C,B2B,False,3.0,0.06,76,True,Low
ST0900,Hubbard-Walton,FinTech,2017,Chennai,364,28423,3151065.68,4191320.16,444520.19,Series B,B2C,False,3.6,0.14,83,False,Medium
ST0901,Garrison Inc,Gaming,2022,Delhi,284,49800,3762705.43,2899959.69,30849785.69,Series B,Marketplace,False,4.0,0.28,94,True,Medium
ST0902,"Orr, Adams and Garcia",FinTech,2021,Kolkata,252,178879,2011753.99,507299.29,46453027.33,Series B,Subscription,True,3.1,0.37,65,True,Medium
ST0903,Watson Ltd,HealthTech,2017,Chennai,88,135271,840259.82,496389.87,29862715.19,Seed,B2B,False,4.2,0.21,73,True,Medium
ST0904,Gentry-Perry,Cybersecurity,2019,Hyderabad,410,38083,4009433.22,3192822.23,8308836.95,Series A,B2C,True,2.5,0.07,23,True,Medium
ST0905,Sanchez Inc,E-commerce,2016,Noida,228,24636,3623430.59,1450746.67,27789644.15,Series C,B2C,False,4.4,0.01,21,True,High
ST0906,"Brown, Mckinney and Nixon",HealthTech,2021,Chennai,347,99642,4158421.49,4649495.02,38164655.86,Series B,Subscription,False,2.7,0.06,98,False,High
ST0907,"Adkins, Smith and Brown",EdTech,2020,Chennai,278,19784,1740867.25,1864189.73,48512772.03,Series B,B2B,False,2.6,0.36,23,False,Low
ST0908,Wallace Ltd,Gaming,2025,Pune,473,21255,3231430.57,1226340.41,9439128.93,Series C,B2C,False,3.0,0.18,44,True,Medium
ST0909,White LLC,Robotics,2016,Noida,164,102401,3379611.93,2787665.04,13087923.92,Seed,Marketplace,True,4.9,0.08,51,True,High
ST0910,"Cooper, Bolton and Lewis",AI,2022,Kolkata,340,107030,4019715.78,867823.82,15985337.62,Series C,B2B,False,3.9,0.16,59,True,High
ST0911,"Harris, Johnson and Sharp",ClimateTech,2020,Ahmedabad,222,68803,3712904.4,1302286.16,40365898.25,Series B,B2B,True,4.8,0.21,100,True,Medium
ST0912,Evans LLC,SaaS,2019,Delhi,222,140385,3800457.8,5059962.15,4046455.11,Series C,Subscription,True,2.5,0.38,91,False,Medium
ST0913,Benjamin-Miller,Cybersecurity,2021,Chennai,242,74849,208823.79,277373.48,23039523.25,Series B,B2B,False,2.6,0.24,48,False,Low
ST0914,"Thomas, Banks and Gaines",AI,2023,Kolkata,96,77871,1790857.96,398957.83,16265395.87,Series A,B2C,True,4.1,0.24,46,True,Medium
ST0915,Freeman PLC,SaaS,2018,Ahmedabad,278,25791,639012.59,247960.92,24697842.22,Series C,B2B,True,4.7,0.14,59,True,Low
ST0916,"Bryant, Johnson and Wilson",FinTech,2020,Mumbai,172,98726,201054.03,199477.67,36204319.52,Series C,Subscription,True,4.5,0.05,66,True,Medium
ST0917,Hill Group,EdTech,2024,Mumbai,99,196760,1291721.44,1354711.03,44152121.83,Series B,B2C,True,4.6,0.18,15,False,Medium
ST0918,Goodman PLC,Robotics,2025,Bangalore,196,151296,2369862.82,2817612.28,21875434.43,Series C,B2C,False,4.4,0.31,36,False,Medium
ST0919,Shields and Sons,E-commerce,2016,Delhi,144,2324,2041842.13,458055.91,20745525.75,Series A,B2B,False,2.8,0.11,77,True,Low
ST0920,Taylor Group,E-commerce,2023,Kolkata,118,17704,3060817.53,3509573.66,30485341.89,Series C,B2B,False,3.7,0.17,77,False,Medium
ST0921,Curtis-Schultz,HealthTech,2025,Kolkata,179,84792,1738367.91,1351925.22,23124280.21,Series B,Subscription,True,4.4,0.09,90,True,Medium
ST0922,"Salazar, Johnson and Jordan",E-commerce,2019,Mumbai,343,150766,4838940.81,4939587.31,28088220.52,Series B,Subscription,False,3.4,0.09,68,False,High
ST0923,"Steele, Wilson and Sullivan",Cybersecurity,2023,Noida,20,41868,3128064.86,1303635.41,17613737.58,Series A,Subscription,True,3.6,0.4,3,True,Medium
ST0924,Lewis Inc,HealthTech,2017,Kolkata,198,160153,4744607.27,1710631.19,19817697.38,Series C,Marketplace,True,3.0,0.05,38,True,High
ST0925,"Griffin, Soto and Schwartz",E-commerce,2023,Ahmedabad,219,158089,1401609.8,1684243.82,31532269.22,Series C,B2C,False,4.2,0.28,82,False,Medium
ST0926,Dudley PLC,AI,2023,Chennai,258,199397,2324930.57,2961914.97,22500323.48,Series C,B2C,True,4.8,0.08,37,False,High
ST0927,Ray PLC,SaaS,2024,Ahmedabad,201,153084,3268990.16,4794044.71,20544175.51,Seed,Subscription,True,4.1,0.25,18,False,Medium
ST0928,"Garcia, Jones and Flores",SaaS,2025,Kolkata,171,160858,1257204.36,1181895.29,23622081.52,Series A,B2C,False,2.7,0.15,96,True,Medium
ST0929,Hill PLC,FinTech,2015,Delhi,193,190545,4374504.48,1871300.55,46860187.32,Series C,Subscription,True,4.8,0.14,38,True,High
ST0930,"Lindsey, White and Wallace",E-commerce,2017,Delhi,355,159138,2223829.45,1144046.27,8885050.77,Series C,B2B,True,3.7,0.26,78,True,Medium
ST0931,Phillips-Macdonald,Cybersecurity,2023,Hyderabad,388,9473,3413297.75,2485736.54,26012387.39,Seed,Subscription,False,3.7,0.16,54,True,Medium
ST0932,Fischer-Brown,Robotics,2025,Noida,428,191324,308333.49,387008.21,41423971.57,Series C,B2B,True,4.3,0.03,52,False,Medium
ST0933,Manning-Silva,E-commerce,2017,Delhi,79,69812,3792122.72,3616758.19,39591346.16,Series C,B2C,False,4.3,0.15,85,True,Medium
ST0934,Allen-Johnson,E-commerce,2019,Noida,54,87514,3213757.5,952205.57,44964805.8,Series B,Subscription,False,3.7,0.11,34,True,Medium
ST0935,Ramos-Rodriguez,SaaS,2020,Mumbai,295,73167,2976196.37,3540839.03,7443797.52,Series B,B2C,False,3.2,0.1,48,False,Medium
ST0936,Pittman-Lewis,Gaming,2019,Delhi,248,187929,2204913.14,1286221.75,37199471.65,Seed,B2C,False,4.2,0.07,38,True,Medium
ST0937,Simmons-Sanchez,SaaS,2017,Chennai,80,154153,70212.91,47282.1,25454148.45,Series A,Marketplace,False,4.7,0.21,62,True,Low
ST0938,"Henry, Castillo and Mendoza",FinTech,2020,Delhi,198,128204,3245398.75,4322926.11,24128521.57,Series B,B2C,True,3.7,0.16,86,False,Medium
ST0939,Conway-Walters,AI,2023,Delhi,81,73958,3047119.76,3496235.86,6023591.42,Series A,Marketplace,True,3.0,0.2,73,False,Medium
ST0940,Lowery-Reyes,Robotics,2016,Bangalore,209,165207,503211.7,316202.94,3406526.47,Series C,B2C,True,3.9,0.22,95,True,Medium
ST0941,Jenkins PLC,AI,2024,Mumbai,136,194838,921596.44,1306117.32,42883254.3,Series B,B2B,True,3.1,0.29,23,False,Low
ST0942,Reed-Ferguson,SaaS,2022,Noida,380,17690,4531643.43,1687192.58,15172904.7,Seed,B2B,False,3.0,0.11,98,True,Medium
ST0943,"Brown, Hogan and Hill",EdTech,2024,Noida,409,167174,374542.18,307794.55,22122808.64,Series B,B2B,False,3.7,0.05,76,True,Medium
ST0944,Barnes Ltd,ClimateTech,2015,Mumbai,445,30235,3602707.45,2793663.15,32149236.25,Series C,Marketplace,False,4.0,0.26,97,True,Medium
ST0945,Ball Ltd,EdTech,2020,Mumbai,328,47276,1649910.6,1366560.82,14223597.43,Series B,Subscription,True,4.1,0.11,69,True,Medium
ST0946,Jordan Inc,Gaming,2025,Mumbai,392,48757,2443026.4,1502387.49,48719001.79,Seed,Subscription,False,3.7,0.07,9,True,Medium
ST0947,Barnes and Sons,Cybersecurity,2020,Ahmedabad,331,181082,2697564.57,1180056.02,38950650.09,Series C,B2B,False,4.4,0.09,65,True,High
ST0948,Brandt-Jones,HealthTech,2024,Pune,479,160783,1059356.71,1137170.07,16222083.13,Series B,Subscription,False,3.0,0.16,22,False,Medium
ST0949,Good Inc,Cybersecurity,2020,Chennai,404,191439,1354222.1,1913104.97,23625484.61,Series B,Subscription,False,4.6,0.13,19,False,Medium
ST0950,Fleming LLC,HealthTech,2022,Mumbai,222,148662,1973775.61,1465056.12,38123026.07,Seed,B2C,True,3.5,0.39,46,True,Medium
ST0951,Weaver-Patterson,Robotics,2018,Delhi,343,188871,1287087.36,1650454.33,1232765.95,Series C,Marketplace,True,3.6,0.16,72,False,Medium
ST0952,"Gomez, Joyce and Robertson",Gaming,2022,Delhi,43,64737,810485.55,923713.54,47077633.16,Series B,Subscription,True,4.0,0.38,6,False,Low
ST0953,"Lowery, Butler and Jackson",FinTech,2020,Kolkata,56,15710,3201747.04,1789328.63,18503969.01,Series A,B2C,False,4.8,0.05,18,True,Medium
ST0954,"Miller, Avery and Hurst",Robotics,2019,Bangalore,298,53427,2813563.56,2165711.17,16425713.55,Series A,B2B,False,3.9,0.27,72,True,Medium
ST0955,Brown Ltd,E-commerce,2020,Delhi,495,95694,4526466.44,3528799.21,44235031.65,Series B,Marketplace,True,3.0,0.19,59,True,High
ST0956,Klein-Wheeler,Robotics,2020,Bangalore,76,32245,3214778.78,2428862.48,40312937.28,Series C,B2B,False,4.5,0.33,8,True,Medium
ST0957,Jackson-Williams,FinTech,2023,Pune,409,142245,2465127.26,2335116.72,31736973.52,Seed,Subscription,True,4.3,0.23,72,True,Medium
ST0958,Ortega PLC,HealthTech,2025,Chennai,389,20158,3837905.27,2917693.59,13879402.36,Seed,B2C,False,3.6,0.35,95,True,Medium
ST0959,"Ortiz, Richards and Alvarez",AI,2024,Kolkata,237,139337,3907753.44,4538059.2,47427759.38,Seed,B2B,True,4.7,0.17,38,False,High
ST0960,Bartlett-Davenport,EdTech,2024,Chennai,170,112974,760969.65,998580.16,29239605.26,Series A,B2C,True,4.4,0.22,84,False,Low
ST0961,Cooke and Sons,E-commerce,2016,Chennai,110,81866,916117.74,214455.69,30115977.35,Series B,B2C,True,4.6,0.31,70,True,Low
ST0962,Davis Inc,HealthTech,2022,Hyderabad,108,80411,824811.66,1227571.08,11687293.56,Series C,B2B,False,4.8,0.31,4,False,Low
ST0963,"Hess, Turner and Clark",Gaming,2024,Hyderabad,449,196020,4272398.68,2012981.88,2508253.88,Seed,B2C,True,3.6,0.09,99,True,High
ST0964,Gilbert Inc,EdTech,2018,Hyderabad,88,199339,1056093.47,1502720.15,37045067.94,Series B,Subscription,False,3.4,0.4,54,False,Low
ST0965,Hobbs Inc,E-commerce,2020,Mumbai,265,30358,4725035.25,1044181.28,19032455.19,Seed,Subscription,False,3.6,0.39,13,True,Medium
ST0966,"Martin, Terry and Perez",E-commerce,2015,Pune,122,184819,431412.84,447226.94,19514826.24,Series A,B2C,True,3.7,0.38,36,False,Low
ST0967,Wood-Tran,Cybersecurity,2020,Jaipur,70,136953,787233.99,868784.56,38126277.63,Series C,B2C,False,2.7,0.32,95,False,Low
ST0968,Galvan-Robertson,HealthTech,2015,Noida,93,46780,4682095.02,6811934.37,37111235.21,Series A,Marketplace,False,4.5,0.08,15,False,High
ST0969,Salazar Inc,AI,2017,Kolkata,325,98827,4545814.45,2476267.64,16087583.12,Seed,Subscription,True,4.5,0.14,61,True,High
ST0970,"Barnes, Duncan and Wilkerson",ClimateTech,2021,Ahmedabad,85,27244,84542.92,115514.82,4651588.76,Series C,B2C,True,5.0,0.05,61,False,Low
ST0971,Ramirez-Smith,FinTech,2022,Noida,164,125844,2352740.03,3232071.52,6453520.63,Series A,B2C,True,4.1,0.15,79,False,Medium
ST0972,Smith-Finley,SaaS,2016,Delhi,268,35028,4029182.93,1552743.11,32977536.0,Series A,Marketplace,True,4.4,0.29,37,True,Medium
ST0973,Bradley Inc,HealthTech,2020,Kolkata,378,173849,1512529.65,1699476.21,23134350.7,Series B,B2C,True,4.0,0.21,35,False,Medium
ST0974,Knight-Fuller,HealthTech,2021,Chennai,387,101933,3163082.32,3898351.29,48977554.42,Seed,Subscription,False,2.5,0.26,31,False,Medium
ST0975,Ortiz PLC,SaaS,2019,Ahmedabad,444,91151,946863.84,1259692.12,48540449.68,Series C,B2B,False,3.5,0.4,59,False,Low
ST0976,Mcbride-Roberts,Robotics,2022,Hyderabad,340,135870,4620189.3,2949671.93,44631715.86,Series B,Marketplace,True,3.1,0.32,63,True,Medium
ST0977,Jones-Howard,FinTech,2023,Mumbai,405,96793,2138307.45,498307.29,27188773.39,Series A,Marketplace,False,2.7,0.39,15,True,Low
ST0978,Smith Inc,EdTech,2017,Delhi,236,115337,2770959.72,3938678.77,48316312.96,Seed,B2C,False,4.9,0.08,66,False,Medium
ST0979,Brown-Alexander,EdTech,2023,Pune,274,158531,3901889.09,3635576.98,26551548.95,Series B,B2C,True,2.6,0.22,70,True,Medium
ST0980,Ramirez LLC,SaaS,2021,Delhi,353,44420,3178187.63,4184475.12,11351561.85,Series B,B2B,False,4.8,0.29,70,False,Medium
ST0981,Nguyen PLC,AI,2016,Mumbai,156,103176,4505773.53,6594702.06,44692537.5,Series B,B2C,True,3.7,0.06,39,False,High
ST0982,Taylor-Williamson,Gaming,2017,Kolkata,35,198963,2057773.89,796212.47,41130940.5,Series C,B2C,True,4.4,0.32,32,True,Medium
ST0983,"Logan, Finley and Knight",SaaS,2025,Pune,432,92857,361952.87,525687.52,13847082.68,Series A,Subscription,True,4.7,0.06,95,False,Medium
ST0984,"Jones, Porter and Williams",SaaS,2022,Delhi,349,73212,3805317.13,814336.91,5908736.06,Series C,Marketplace,True,3.3,0.05,81,True,Medium
ST0985,"Estrada, Anthony and Scott",AI,2021,Mumbai,282,195749,3054078.14,1220958.1,44017332.66,Seed,Subscription,False,4.4,0.29,35,True,Medium
ST0986,"White, King and Carter",FinTech,2024,Jaipur,304,45159,4382449.19,4815733.18,39733057.91,Series B,B2C,False,4.4,0.1,14,False,High
ST0987,Padilla PLC,Cybersecurity,2019,Ahmedabad,433,184919,4816589.65,3603658.48,31921092.38,Series B,Subscription,False,4.7,0.12,93,True,High
ST0988,Fernandez Inc,Cybersecurity,2016,Noida,187,22782,74501.29,83964.76,24303160.5,Series C,Subscription,True,4.0,0.1,56,False,Low
ST0989,Phillips Inc,EdTech,2020,Jaipur,313,29258,2955811.74,3640614.08,47705870.32,Series C,Subscription,True,3.9,0.06,98,False,Medium
ST0990,Proctor-Martin,Gaming,2025,Bangalore,182,170630,3942800.39,5156800.24,28688578.88,Series A,B2C,True,3.8,0.38,81,False,Medium
ST0991,Hayden Inc,E-commerce,2025,Chennai,327,87235,503032.96,702671.95,40104667.54,Series B,B2C,False,4.3,0.34,33,False,Low
ST0992,Murphy-Suarez,Robotics,2025,Chennai,233,13530,1629316.89,1806644.83,31758626.03,Series C,Marketplace,True,4.4,0.07,72,False,Medium
ST0993,Ward-Mcgrath,E-commerce,2019,Hyderabad,437,132029,4284665.33,2716016.13,30839316.21,Seed,Subscription,False,4.3,0.34,30,True,High
ST0994,"Brown, Pittman and Swanson",ClimateTech,2020,Pune,323,131336,3200980.27,3788468.41,10147348.42,Series A,Marketplace,True,4.6,0.2,44,False,Medium
ST0995,"Warren, Bentley and Martinez",HealthTech,2021,Jaipur,62,50752,2913415.71,4024823.86,35026403.64,Seed,B2C,True,3.9,0.31,69,False,Medium
ST0996,Owens-Huynh,E-commerce,2021,Pune,51,187558,2993867.22,4011820.89,20261622.63,Series C,B2B,False,3.2,0.29,69,False,Medium
ST0997,Burton-Morris,Cybersecurity,2015,Noida,319,150450,4854018.91,3014283.54,11280001.58,Series A,B2C,True,4.6,0.11,20,True,High
ST0998,Gonzalez-Jennings,ClimateTech,2022,Kolkata,453,60200,2207375.95,2770219.12,7311566.03,Series A,Subscription,True,3.2,0.39,79,False,Low
ST0999,Love Group,E-commerce,2019,Kolkata,439,136940,2908669.11,2953554.65,44435776.85,Series B,Marketplace,True,4.9,0.3,91,False,Medium
ST1000,"Mills, Schmidt and Edwards",Robotics,2024,Pune,168,142654,1791800.12,2590080.08,6767915.46,Seed,Subscription,False,4.6,0.39,32,False,Medium
